ABCA1,ABCA7,ADAM17,ADAMTS1,ANK3,ANKH,APH1B,APOE,APP,ATP8B1,BACE1,BAG2,BDNF,BHLHE40,BIN1,CASP7,CD33,CD59,CEBPB,CLU,COX7C,CREB3L4,CX3CR1,DDIT4,DLGAP2,DNAJA1,DNAJB4,DNAJB6,DOC2A,EED,EGR1,EPDR1,FBXL7,FERMT2,FOXF1,GRID2,GRIN2B,HBP1,HS3ST2,HS3ST5,HSP90AA1,HSP90AB1,HSPA1L,HSPA8,HSPH1,IDUA,IER5,IL1B,IL34,INPP5D,JAZF1,LRIG1,MAPK14,MAPT,MINDY2,NCK2,NEAT1,NYAP1,PER1,PICALM,PILRA,PLCG2,PLD3,PRKD3,PRNP,PSEN2,PTK2B,PVR,RAB10,REST,RORB,SERTAD1,SHARPIN,SIRPA,SLC44A1,SNX1,SOD1,SORL1,SORT1,SPDYE3,SPI1,SPP1,SREBF1,TMEM41A,TNFRSF1A,TNIP1,TOMM40,TPCN1,TREM2,TSPAN14,TSPOAP1,TYROBP,USP6NL,WDR12,WDR81,ZBTB11,ZBTB7A,ZC3H10,ZCWPW1,ZNF184
0.524649118,0.758041191,0.668667612,0.74469707,0.553594354,0.48215545,0.622910454,0.621022614,0.60846877,0.548120236,0.607885711,0.392818535,0.478705739,0.480893224,0.741279162,0.579186914,0.319886818,0.402761507,0.539385262,0.549807029,0.284393315,0.534225493,0.133121259,0.674322319,0.369671599,0.327893426,0.397618551,0.343617018,0.297574389,0.305593028,0.584065966,0.378251785,0.573897812,0.516778071,0.641266904,0.565247695,0.240688387,0.664015714,0.350839099,0.622777066,0.749174198,0.54775151,0.251115813,0.249255618,0.414555563,0.451839676,0.452027843,0.459891873,0.184804631,0.450347041,0.442877817,0.673567558,0.62157515,0.566726845,0.722744278,0.536592953,0.673011207,0.553950044,0.519585587,0.564988601,0.690347748,0.336759083,0.145521039,0.498673969,0.556945767,0.777348088,0.285751236,0.469799554,0.659254736,0.700904857,0.460965091,0.493362924,0.544125923,0.626235176,0.706009591,0.71969804,0.325334663,0.288852536,0.58716458,0.712198017,0.57427112,0.774945317,0.808859661,0.274740553,0.609223249,0.440958893,0.348912044,0.832190982,0.212636679,0.376521337,0.613128287,0.241174085,0.437406492,0.203149409,0.56436294,0.089384434,0.4976886,0.412865679,0.661140031,0.565650388
0.435619774,0.659117414,0.402427172,0.490884947,0.251483354,0.762530821,0.459225146,0.449090884,0.607127397,0.557241088,0.364115809,0.46484301,0.498954926,0.775755898,0.462278803,0.372524735,0.348153955,0.563245726,0.562032697,0.313054065,0.430336693,0.379092348,0.288635091,0.477369531,0.506598684,0.403268789,0.620152104,0.339982767,0.252746868,0.576344418,0.614254994,0.625952443,0.47637609,0.378331914,0.57905731,0.236401174,0.399966107,0.622738296,0.553603743,0.687474692,0.541566639,0.363316677,0.54707637,0.700498314,0.364289044,0.551100639,0.674346093,0.334172929,0.25502621,0.672444312,0.313812083,0.577316158,0.317097508,0.311968667,0.553091917,0.580203757,0.591253154,0.609457096,0.577965968,0.57683963,0.610775476,0.467559476,0.4085169,0.596496966,0.22065273,0.526342823,0.645482614,0.714169273,0.483128755,0.362839373,0.783291839,0.457419473,0.598733046,0.430605228,0.461878924,0.546378778,0.472541345,0.694867704,0.576546932,0.560855942,0.473065347,0.585315096,0.399855868,0.342473265,0.525482295,0.744035605,0.616927443,0.704386708,0.226567352,0.44051617,0.336647878,0.383943897,0.637092446,0.546835569,0.586300491,0.449309496,0.827995711,0.528190544,0.419357235,0.565460621
0.42982204,0.518593845,0.542592989,0.43885519,0.693624658,0.374106237,0.461143531,0.566798404,0.578282205,0.535725021,0.409207388,0.49614978,0.726501362,0.377962547,0.536723125,0.464749825,0.589505769,0.394265099,0.646473125,0.664481306,0.517915543,0.303753269,0.552956594,0.449897218,0.500801976,0.780531005,0.400341771,0.622780533,0.787248657,0.564820103,0.621257013,0.444312984,0.459854593,0.479221546,0.552099615,0.666464689,0.526519949,0.312284918,0.610167581,0.41019261,0.712158277,0.651782713,0.593767812,0.463170933,0.624416015,0.549569997,0.505693724,0.654463771,0.679801271,0.515209354,0.662192006,0.472405687,0.54451003,0.457255399,0.392561158,0.421168898,0.324258444,0.512648675,0.609387807,0.356645331,0.56991173,0.494537773,0.765735134,0.478557631,0.698797661,0.518092225,0.582395501,0.533311982,0.50995676,0.405784799,0.364543512,0.489511067,0.454929663,0.710311395,0.383101993,0.429862891,0.643030989,0.539650399,0.374848176,0.472935259,0.475636409,0.387559108,0.45748335,0.526186109,0.563348256,0.334838056,0.575946745,0.305989244,0.535608051,0.551933881,0.703888665,0.587469504,0.378670417,0.506849067,0.446624086,0.397669543,0.419264528,0.410038324,0.417113217,0.527112441
0.581611012,0.558956118,0.556959113,0.550143879,0.279738368,0.744511975,0.526633612,0.485670339,0.474500551,0.54143703,0.424786919,0.378767981,0.438244739,0.729341105,0.425823338,0.596051451,0.35897526,0.54969371,0.454115073,0.425165533,0.350827083,0.584867183,0.304785605,0.663106844,0.586525603,0.240583972,0.481100242,0.344650318,0.30633862,0.560014757,0.643805164,0.391776606,0.411483167,0.368037794,0.515275313,0.26582225,0.295085142,0.777512332,0.323008052,0.657408572,0.406890297,0.265416022,0.434355668,0.478675416,0.234128987,0.49676829,0.655073062,0.375740166,0.311506198,0.76611086,0.364040342,0.620347127,0.596701356,0.523943052,0.589879592,0.646242636,0.747719206,0.305037675,0.64374397,0.485367963,0.65976809,0.383768743,0.336773681,0.56024502,0.335906373,0.517302782,0.563898498,0.622455726,0.460641283,0.637027871,0.686078913,0.589368462,0.454632443,0.436082286,0.675343057,0.647399893,0.251066941,0.501620464,0.64082671,0.496820635,0.402212943,0.656511093,0.671034744,0.564095841,0.477841576,0.503636236,0.467203498,0.75769071,0.304923406,0.503394512,0.375154658,0.270497186,0.693311177,0.42455753,0.542019729,0.344465662,0.646484163,0.455712477,0.542975096,0.29371735
0.642789247,0.419435648,0.595874242,0.477641163,0.696990172,0.41931718,0.568160954,0.589443462,0.66315522,0.476129388,0.436288638,0.629511643,0.603520042,0.36465253,0.414816593,0.502894936,0.632754188,0.408860811,0.60898954,0.666287923,0.493510585,0.410796286,0.647919384,0.478814133,0.510279461,0.753830047,0.508204858,0.558231006,0.638129422,0.568769857,0.562214191,0.363677926,0.527868443,0.586401608,0.527916775,0.64685708,0.588006617,0.462727712,0.504903869,0.440655009,0.515908514,0.610982895,0.592271079,0.516393473,0.574024896,0.52862714,0.472129604,0.58039195,0.49143444,0.432689325,0.574004415,0.485681119,0.476425865,0.360882384,0.41665037,0.46190585,0.421544128,0.437096531,0.590038424,0.523986386,0.491907714,0.620313807,0.654758812,0.583828083,0.654613832,0.487882286,0.476771243,0.544678664,0.475340103,0.52676986,0.471651199,0.399013114,0.41896517,0.61299442,0.481594026,0.484872443,0.616225347,0.469033087,0.439171224,0.422191346,0.430543037,0.416564656,0.453532674,0.607808405,0.499405423,0.360180006,0.504447453,0.353447759,0.583793751,0.630570335,0.615364707,0.612082295,0.455070022,0.496159517,0.475971274,0.524180777,0.442231392,0.502286433,0.350135449,0.632877267
0.54542993,0.435374859,0.477517338,0.530416452,0.729296131,0.343748082,0.504909928,0.633211701,0.613786091,0.478038339,0.513697978,0.530004593,0.661374536,0.287653062,0.55234174,0.409422868,0.4782438,0.415383624,0.450734238,0.506487723,0.502441324,0.458964657,0.524935877,0.529783847,0.48709181,0.596361885,0.548740035,0.534561054,0.652713515,0.488052839,0.410847897,0.516466699,0.559814407,0.561172679,0.438373713,0.662234497,0.600116747,0.422559357,0.561152667,0.389819183,0.557214693,0.616671481,0.427172945,0.440318367,0.584911135,0.49194455,0.419853768,0.587222885,0.516210929,0.428624604,0.60152642,0.530994239,0.560973613,0.475871308,0.482432902,0.413397244,0.456958409,0.437551919,0.457110759,0.568666309,0.403556833,0.468921082,0.611242031,0.50113589,0.604225793,0.524790711,0.35965788,0.480868539,0.61475188,0.524572319,0.53754651,0.539925525,0.490128918,0.597878046,0.523480592,0.4873783,0.530052383,0.438875498,0.463126898,0.475752516,0.440975237,0.585336057,0.572081042,0.527894782,0.558590239,0.461216434,0.533727877,0.470202995,0.374494129,0.546753558,0.662907349,0.538441525,0.493038253,0.426347938,0.517398132,0.459210681,0.435326686,0.390569285,0.462778562,0.641307405
0.681043431,0.469063646,0.565185505,0.458029095,0.771564859,0.276030222,0.742366024,0.79750249,0.644413922,0.541922757,0.386389115,0.5790037,0.592635175,0.234714511,0.585978862,0.477477869,0.538631868,0.548027767,0.450690047,0.42043654,0.597867416,0.510871177,0.606855766,0.525953156,0.392788961,0.496353687,0.524368892,0.490052848,0.477978014,0.52068424,0.34673357,0.593287536,0.646948642,0.667311768,0.463984196,0.734544119,0.718330821,0.506759829,0.288349046,0.294266955,0.649895697,0.559226917,0.281461636,0.431517736,0.49490069,0.569646075,0.206172935,0.696484827,0.548215462,0.41701479,0.538207304,0.660437605,0.42216903,0.511495435,0.666894709,0.471465079,0.443830221,0.613029439,0.401223975,0.614472706,0.347779637,0.685340929,0.469029256,0.568773906,0.468752532,0.527573845,0.221049661,0.51241546,0.646644238,0.659944917,0.417133097,0.510075446,0.472701478,0.464214432,0.429553734,0.42879023,0.566590399,0.28142102,0.381136488,0.484077418,0.526492713,0.467059606,0.707504152,0.492336381,0.512294845,0.506136623,0.364797626,0.639850694,0.479999254,0.50599391,0.588294795,0.630435531,0.46536932,0.454806148,0.628588237,0.360937317,0.477827223,0.461075764,0.359387173,0.65315112
0.45315547,0.572930886,0.521426219,0.358943024,0.352511491,0.699140289,0.405762042,0.375854762,0.451301886,0.444613693,0.555281246,0.398120835,0.261264517,0.635813362,0.564236605,0.601167686,0.372974741,0.683808639,0.399336436,0.569013087,0.561047169,0.470858044,0.374196898,0.482229771,0.578068325,0.43526224,0.505965495,0.460262415,0.498809869,0.604745354,0.351292802,0.592064529,0.409931615,0.410642563,0.482026389,0.377400067,0.352582689,0.504469208,0.688008681,0.779533259,0.570650317,0.520967765,0.436182266,0.613354963,0.59195706,0.347518467,0.516015865,0.372233097,0.429685767,0.347497846,0.551248463,0.441377013,0.536190753,0.598073755,0.62041903,0.511232071,0.532658598,0.449185234,0.40578932,0.440139496,0.533153886,0.310259572,0.486589891,0.422386684,0.42943711,0.60250883,0.525646847,0.487032497,0.563867871,0.487560125,0.382233915,0.470993523,0.522345698,0.454450324,0.460457164,0.516386379,0.488249872,0.636803636,0.597546256,0.485084934,0.524942147,0.630253964,0.443312153,0.555902403,0.366919744,0.648140098,0.481101795,0.572823564,0.276819298,0.282420843,0.355994196,0.255645519,0.595340669,0.55960931,0.433568979,0.611353323,0.559558814,0.534568642,0.621862568,0.411384833
0.373246773,0.607636178,0.546135024,0.308956139,0.45292055,0.669190154,0.388167215,0.401154132,0.535540943,0.570318906,0.552285433,0.486973713,0.516316267,0.616995338,0.498492299,0.433898267,0.568095728,0.351507608,0.507906939,0.665570094,0.514360131,0.517250364,0.369589162,0.511123989,0.618656369,0.706864813,0.425415426,0.598989749,0.715756399,0.568893116,0.548293864,0.493013755,0.43427883,0.303998932,0.57791099,0.439679314,0.431560904,0.283991615,0.695556339,0.658512869,0.610044354,0.589193986,0.650007782,0.454176722,0.570524465,0.540398172,0.515217521,0.474306167,0.579111627,0.509622734,0.65417108,0.424017159,0.566693158,0.404869952,0.542312831,0.585144738,0.320013295,0.380141957,0.607967783,0.357061855,0.568807161,0.38853254,0.690126645,0.328535924,0.601469388,0.493856104,0.710391766,0.338743698,0.554316478,0.335959075,0.458787786,0.507092422,0.418295752,0.641390848,0.448915844,0.502156101,0.695774615,0.739399664,0.600772864,0.578747657,0.434309199,0.501917841,0.318656901,0.605932158,0.551701059,0.576614696,0.698198658,0.362652303,0.437827107,0.482709812,0.380115996,0.422394423,0.492876696,0.530873267,0.510395759,0.433410115,0.52772273,0.497792892,0.505360104,0.454356753
0.409326509,0.568777355,0.228011824,0.560487835,0.611767077,0.531507416,0.532236957,0.564287976,0.657181739,0.664842886,0.57461764,0.474827927,0.59109977,0.501135093,0.512031971,0.438567414,0.411661065,0.405925328,0.499564315,0.664552254,0.422604196,0.526764642,0.550887555,0.471888066,0.385270106,0.704327117,0.375708656,0.680437952,0.485122449,0.653182631,0.631851761,0.495483486,0.52847126,0.525982544,0.603719391,0.453690385,0.366014709,0.410661587,0.650492209,0.731426526,0.666761079,0.758093365,0.634465475,0.747761615,0.504158795,0.601633354,0.426645399,0.738554874,0.437557806,0.421983577,0.57433453,0.518908039,0.49300018,0.401822576,0.663217578,0.485585381,0.65522552,0.384589359,0.526897416,0.509135743,0.516092028,0.572903899,0.430408799,0.505153043,0.73844318,0.677602477,0.541052094,0.409800387,0.677349822,0.587548472,0.596906397,0.375959747,0.540661129,0.566541503,0.728509274,0.567552729,0.744652861,0.594053699,0.654705301,0.561001708,0.543461549,0.730386753,0.494546441,0.386266531,0.680184315,0.373523196,0.396246822,0.233654608,0.56755615,0.406471509,0.396484246,0.606432565,0.509813458,0.58491555,0.443145719,0.502574575,0.380076329,0.680640212,0.302734543,0.522943659
0.437024235,0.551586688,0.460314351,0.610362378,0.56283963,0.515547373,0.550555478,0.573069025,0.548515434,0.640023797,0.580169691,0.320241855,0.520263523,0.400867819,0.461014114,0.499761348,0.596139937,0.472923568,0.646139942,0.622243628,0.565187831,0.522821154,0.658640547,0.611193284,0.380457562,0.596594915,0.343247627,0.561655582,0.519266726,0.485069642,0.350576457,0.439313577,0.521154616,0.460446594,0.48377328,0.480934929,0.478267519,0.475133488,0.593153017,0.619148923,0.588828558,0.337487259,0.599933124,0.564247941,0.556196497,0.668114024,0.524418996,0.472618941,0.373131397,0.580950336,0.507482583,0.457280504,0.429316917,0.358383047,0.4563351,0.664365306,0.559633441,0.611573362,0.540758878,0.493873957,0.538955595,0.617849422,0.615952377,0.464829348,0.511209926,0.435383489,0.557525386,0.502359815,0.42065005,0.477871577,0.447887351,0.54605294,0.477287758,0.541211064,0.613385268,0.420183594,0.667335771,0.685399534,0.547276207,0.553538382,0.469998911,0.67357683,0.587903903,0.439484205,0.534124819,0.602091392,0.595582066,0.496452344,0.594521239,0.48387675,0.526942998,0.684895159,0.529485644,0.540232499,0.625540841,0.634692733,0.495424437,0.453457989,0.623511413,0.406331087
0.499664448,0.580785933,0.253802829,0.594228584,0.319166989,0.733252334,0.584574709,0.213369566,0.629140079,0.682061394,0.264456099,0.545242345,0.404812833,0.897399742,0.284726814,0.374392752,0.223869181,0.479786782,0.511112462,0.128289491,0.30781271,0.393934426,0.151313112,0.333495154,0.551518895,0.235355045,0.739317997,0.394794437,0.089578291,0.562050978,0.881574062,0.650879784,0.576134082,0.456050923,0.438249113,0.29063922,0.334098952,0.726849889,0.301421692,0.653350419,0.384083535,0.319437851,0.370266396,0.748739075,0.212104671,0.408710106,0.568845214,0.276431594,0.160597784,0.44062789,0.320040922,0.453589056,0.440318537,0.168626817,0.639231055,0.620439873,0.724940646,0.458870942,0.59170026,0.622473345,0.563289048,0.260811328,0.255561459,0.800169854,0.094392637,0.625403909,0.454221476,0.846936114,0.417738114,0.397806872,0.934239805,0.501150054,0.305267019,0.188024702,0.573543884,0.613512964,0.220349207,0.447637735,0.565795275,0.27456693,0.329077345,0.639408129,0.400711229,0.368872096,0.256945008,0.504745574,0.449428012,0.458129361,0.164846479,0.404265739,0.192500413,0.152143919,0.7732012,0.431930214,0.281916704,0.468751212,0.816147597,0.534888347,0.275809413,0.523822834
0.351769309,0.567222302,0.508100898,0.454392988,0.341259426,0.71756992,0.408278062,0.357237489,0.496260758,0.536478145,0.598130456,0.324296198,0.278417671,0.603769604,0.540535154,0.49671328,0.41349652,0.460605475,0.509979067,0.458358172,0.545817408,0.580175774,0.490098146,0.48068889,0.549939903,0.470402195,0.498012681,0.535821033,0.384467146,0.604188491,0.540310791,0.455337063,0.424757089,0.283029455,0.520269732,0.267887799,0.352087969,0.554493537,0.560578113,0.677785393,0.385634674,0.417413434,0.55884676,0.518033479,0.554466113,0.479759682,0.727512009,0.385938811,0.391469835,0.640183307,0.538293695,0.403869348,0.577050167,0.514640314,0.524938796,0.616950236,0.628040671,0.454940129,0.556245498,0.493523737,0.600715572,0.395645981,0.448239037,0.466237574,0.461170085,0.510704222,0.533260647,0.576141714,0.589460039,0.438106269,0.672689131,0.51069324,0.599118459,0.446776975,0.636979108,0.490569338,0.496059313,0.65319234,0.702506485,0.580105365,0.501723292,0.699538118,0.520048334,0.502805938,0.524819153,0.628221107,0.536256576,0.625420942,0.481279689,0.374422578,0.393865379,0.446035712,0.534608603,0.561699591,0.586505934,0.569894755,0.560592048,0.498072859,0.605958083,0.475454308
0.425310953,0.467889006,0.581816678,0.47019573,0.606113917,0.458446895,0.548931632,0.560150844,0.575784141,0.421340731,0.439511445,0.554004851,0.618333051,0.407304589,0.46730986,0.481498259,0.570853029,0.603547343,0.506309441,0.581505293,0.551553235,0.457692291,0.45692888,0.348562143,0.40758244,0.651337393,0.472092612,0.487454193,0.528472698,0.513898217,0.508450778,0.580500741,0.566653495,0.538536991,0.519942604,0.756616161,0.500561694,0.474214141,0.583822251,0.439118049,0.560824886,0.673633169,0.477752457,0.679436949,0.515031313,0.589241014,0.491898109,0.516767177,0.481895852,0.307722719,0.598115633,0.360134335,0.540502678,0.609650904,0.561656808,0.497396548,0.420599448,0.54397553,0.455457012,0.509298264,0.418908389,0.563105666,0.537827922,0.505790587,0.592211208,0.568897279,0.521114015,0.593821287,0.528278747,0.496116379,0.336007342,0.58461675,0.52092912,0.569519946,0.376546546,0.381912729,0.50800953,0.543681874,0.464801695,0.551337561,0.541477308,0.447481619,0.45357109,0.546208468,0.516089328,0.519358353,0.513745773,0.432566534,0.334104632,0.456286414,0.539078119,0.42949689,0.434101921,0.622788887,0.507393574,0.459621845,0.464022674,0.375816422,0.446312858,0.626044692
0.383447175,0.575989622,0.584337356,0.499323717,0.338150006,0.654575384,0.537120067,0.391980393,0.490839266,0.465203214,0.676547626,0.508415015,0.357854641,0.605570985,0.492014848,0.468122121,0.461234892,0.662049271,0.542817759,0.45073949,0.55999096,0.534033664,0.455434654,0.477476754,0.414700821,0.359991102,0.540109697,0.414302796,0.328780897,0.458341832,0.466718404,0.69035984,0.485990546,0.398777488,0.508070927,0.49831153,0.363087683,0.534842656,0.675470625,0.840616031,0.604085505,0.397450462,0.473817101,0.568379823,0.565861277,0.405714416,0.546952247,0.366528429,0.365847883,0.468761497,0.442272211,0.435317741,0.440320348,0.494731932,0.637013224,0.6083331,0.602203564,0.467301568,0.449629557,0.47551173,0.386415669,0.41643083,0.414556527,0.546883562,0.261303883,0.542032715,0.500187946,0.527739038,0.518883554,0.591884662,0.351563997,0.668363339,0.542533072,0.435931934,0.620584142,0.591064542,0.568548644,0.638664301,0.680608038,0.552604341,0.393068691,0.759947707,0.497145914,0.497295566,0.493456272,0.694739579,0.660647814,0.604496415,0.398479584,0.288645232,0.269704482,0.442729778,0.614800481,0.548684858,0.552084407,0.520626541,0.570161454,0.452007809,0.702968169,0.338952742
0.332327235,0.434135292,0.329657452,0.429359199,0.490233315,0.548506306,0.48925061,0.416085842,0.575845485,0.4811246,0.373408332,0.399015521,0.43088981,0.607386472,0.427892666,0.548715942,0.375887622,0.585112806,0.515248592,0.425787329,0.49747626,0.4295673,0.420676487,0.415150602,0.464010285,0.39535547,0.556622734,0.398595355,0.4579918,0.558359289,0.656100061,0.4534379,0.387723598,0.459245945,0.440004035,0.291277581,0.468315203,0.578451889,0.416964997,0.488777408,0.422674725,0.470878769,0.523505969,0.607458592,0.36405685,0.484768326,0.650589007,0.469457,0.361167223,0.439770474,0.506911557,0.41616599,0.517968194,0.548206723,0.601754013,0.630597516,0.570603966,0.426057472,0.504517882,0.489599542,0.502364955,0.363719163,0.334573286,0.578735806,0.448985321,0.479321994,0.560942223,0.645598789,0.484311262,0.513608806,0.658922764,0.431790012,0.360273841,0.47243822,0.485116243,0.50619049,0.360830379,0.458789629,0.546233179,0.437954005,0.453054427,0.424985041,0.422280407,0.363101501,0.367905191,0.409259356,0.424113767,0.582778209,0.356952801,0.550303126,0.469361231,0.335719936,0.60413232,0.539795449,0.399027301,0.549009367,0.504997514,0.538361422,0.41393308,0.560984711
0.631853188,0.567398945,0.663694867,0.46177206,0.80708331,0.298412965,0.595923901,0.629941072,0.647796255,0.515395513,0.482994144,0.710442752,0.720542766,0.377587693,0.590827162,0.535407533,0.456306195,0.298063005,0.52906151,0.766619919,0.449583787,0.456359652,0.55892355,0.568087776,0.505909665,0.821934577,0.329847387,0.661316231,0.721787347,0.570742337,0.487684638,0.361109487,0.418675851,0.619875848,0.657788688,0.872962862,0.569965171,0.349660019,0.586458013,0.458918441,0.754328283,0.787357907,0.466838976,0.527259178,0.549206946,0.601736027,0.35576724,0.518318065,0.689037689,0.369880174,0.566640735,0.642588933,0.600317242,0.515751836,0.552006888,0.310526017,0.303482179,0.450417354,0.612532365,0.463322754,0.599895462,0.543815517,0.707606029,0.560480657,0.768296723,0.630254465,0.583284587,0.591550108,0.586575648,0.489207364,0.260324952,0.435840497,0.518593636,0.726269736,0.462420063,0.55116447,0.654064978,0.440669535,0.377515219,0.472146967,0.517544518,0.381719782,0.568740215,0.558821047,0.500555883,0.350195909,0.436830725,0.248427313,0.55044152,0.429417235,0.671587775,0.530305856,0.296231459,0.385532835,0.429763123,0.32765025,0.302496644,0.497187501,0.313688487,0.475565205
0.52513919,0.374602755,0.446277288,0.511072093,0.551889739,0.481254634,0.577382757,0.56411838,0.629125828,0.549023263,0.492009772,0.557757488,0.570477747,0.558625742,0.407221625,0.475629089,0.501360397,0.40382067,0.587343509,0.688628563,0.471675291,0.443161754,0.491956164,0.573792427,0.477952046,0.659625706,0.579779838,0.498973519,0.608545791,0.559703364,0.559613005,0.477194602,0.584586059,0.504043226,0.487651898,0.459846788,0.478849171,0.507144536,0.546744641,0.542568061,0.521151356,0.51312222,0.676806753,0.511627127,0.544154536,0.568293183,0.579124467,0.513274845,0.468034959,0.493006951,0.536584954,0.444600494,0.491255629,0.411591368,0.582427864,0.56875826,0.483901572,0.41730997,0.625989821,0.510188156,0.455239621,0.426127862,0.64665575,0.615159875,0.615732716,0.446591631,0.602339134,0.529230277,0.444790377,0.519588978,0.525001802,0.415921289,0.48502122,0.53781842,0.523960711,0.561167929,0.614458679,0.625814976,0.59481617,0.433125001,0.39763274,0.509892465,0.481211611,0.500227681,0.577275458,0.432958998,0.61186113,0.486599338,0.430312175,0.527961556,0.48903997,0.46880831,0.458221813,0.611720194,0.572176296,0.508752719,0.529599597,0.511567828,0.410768603,0.592916445
0.499129319,0.41294564,0.516763951,0.540449141,0.665124341,0.450188486,0.577786157,0.601371122,0.65749575,0.404395766,0.544121863,0.600196115,0.540935607,0.469724778,0.40944844,0.409914057,0.499943145,0.48714836,0.484923352,0.580831038,0.567205338,0.452782969,0.50469596,0.531696645,0.461275635,0.584606649,0.546195306,0.47941293,0.543439798,0.476155206,0.486683147,0.578573132,0.572169212,0.567989281,0.438698096,0.735629155,0.571289798,0.467443656,0.576414604,0.624638403,0.695405196,0.556201308,0.502626091,0.519741964,0.568283546,0.558476396,0.407459602,0.541572723,0.508768373,0.420610101,0.530102144,0.511052599,0.483248452,0.43055635,0.592343804,0.597416401,0.49584722,0.429774494,0.498574224,0.547762444,0.385822242,0.577431172,0.584814551,0.560122718,0.49797612,0.450875411,0.498437879,0.544694276,0.524801763,0.568032954,0.383548795,0.543115014,0.412866367,0.469185728,0.47463843,0.594484106,0.616315681,0.558521121,0.526316066,0.495241192,0.351913293,0.535286963,0.515412682,0.431420944,0.48300927,0.459091581,0.551579986,0.459935295,0.454764653,0.510718438,0.461084616,0.509514786,0.552160653,0.604066199,0.5406696,0.453508209,0.4978624,0.381815103,0.541084599,0.525143008
0.348304911,0.438625228,0.293019681,0.496764339,0.456504521,0.555397786,0.485046112,0.454931031,0.572746356,0.526700836,0.471885688,0.406720237,0.475852271,0.542190694,0.406113696,0.365631827,0.390167479,0.626828028,0.589011574,0.512752521,0.535848817,0.40390258,0.509901441,0.49505175,0.416953623,0.531449036,0.501398384,0.476043694,0.470374693,0.59604875,0.568088962,0.553869767,0.470052236,0.3799919,0.315962865,0.2150349,0.409118117,0.450520436,0.665126201,0.649420968,0.455560786,0.448679852,0.604084816,0.700454464,0.424146946,0.528695056,0.744177329,0.403913536,0.357121164,0.560222134,0.485955334,0.397577166,0.466397743,0.405958149,0.3338299,0.63789722,0.515652404,0.395835606,0.499902914,0.46998512,0.407174524,0.444263319,0.501481217,0.417402305,0.474808826,0.509607879,0.556690002,0.493487532,0.450215517,0.366094115,0.662850678,0.503611268,0.496775887,0.509038711,0.493752524,0.526685149,0.526589637,0.630200792,0.532100258,0.368391388,0.334282876,0.595789695,0.451579972,0.444405459,0.517210461,0.522939801,0.559188223,0.477795128,0.404650287,0.436462274,0.346676306,0.495900104,0.481116128,0.561783561,0.496821551,0.529156466,0.627695032,0.417227062,0.419139894,0.566231798
0.517056964,0.475383602,0.559061621,0.52863495,0.541881216,0.499154253,0.559342598,0.589451256,0.533991197,0.427990102,0.485530478,0.397962661,0.559548008,0.39316286,0.498952263,0.556078168,0.513225378,0.473540858,0.532302723,0.478587098,0.5836129,0.530947863,0.587689866,0.572547603,0.504587048,0.51177598,0.4707592,0.64416758,0.543813116,0.599438941,0.457896689,0.420057277,0.498464988,0.493443289,0.453929185,0.543443953,0.458287575,0.54386972,0.526874937,0.534598969,0.522707074,0.5192157,0.531441254,0.497478331,0.5104191,0.49625576,0.546807934,0.583198657,0.486186343,0.529067749,0.563035265,0.448685655,0.590984472,0.591730655,0.468253672,0.501310143,0.512827923,0.515439366,0.424140099,0.444715254,0.495117744,0.558199329,0.523717132,0.509076167,0.55390464,0.468321655,0.430168027,0.449027274,0.534366964,0.526816269,0.499112111,0.561795551,0.414261942,0.583621851,0.551528464,0.483343039,0.5190523,0.411917603,0.543269391,0.601701342,0.46876502,0.611132451,0.607792445,0.461628994,0.570595741,0.437295037,0.475873993,0.551104372,0.476011794,0.456754396,0.627115367,0.533929998,0.454663126,0.529913129,0.378835846,0.548885111,0.385261695,0.47026373,0.588082287,0.458889645
0.439491589,0.591775807,0.472731951,0.429109477,0.396452764,0.604223054,0.368171738,0.456699962,0.479302447,0.576338925,0.502869522,0.415296473,0.35618301,0.538579107,0.661581523,0.523021111,0.46628862,0.369009447,0.474915849,0.568928661,0.463009799,0.544695002,0.382882752,0.464441541,0.668797235,0.500994767,0.415224014,0.56671625,0.595849139,0.632480157,0.507860454,0.381921356,0.442583134,0.345836692,0.498971994,0.333664673,0.422301394,0.435728423,0.576840267,0.57349583,0.428503979,0.513393927,0.487392716,0.438705565,0.466459665,0.429223313,0.525292837,0.454486495,0.42715586,0.577802697,0.55307294,0.516918228,0.57222776,0.746890581,0.547771168,0.489076067,0.503676693,0.474856474,0.55386943,0.376929625,0.55916023,0.504656417,0.461146179,0.38409431,0.579140772,0.594974822,0.540301697,0.44867185,0.645996116,0.500616392,0.600517321,0.434123755,0.600488704,0.590172773,0.549323787,0.451857297,0.469986841,0.646343962,0.605503938,0.636602734,0.546488329,0.580747429,0.527593637,0.470504083,0.557577806,0.555388141,0.499429763,0.618156897,0.437634911,0.501399076,0.57579783,0.410088781,0.327953914,0.4025495,0.571368389,0.462729586,0.525778882,0.587919711,0.491792595,0.480533671
